text,label
"Çin'de kaydedilen videodaki madde sahte et değil kauçuk
Sosyal medyada paylaşılan ve teyit.org’a ihbar olarak gönderilen bir videonun, Çin’de sahte et üretimini gösterdiği iddia edildi.",fake
"Fotoğrafın Atatürk tişörtü giyen İranlı kadını gösterdi
İran’da çekildiği iddiasıyla paylaşılan görsel 2009 yılından ve Chicago Turkish Festival isimli etkinlikten.",fake
"Pençe Kilit bölgesinde 3 terörist etkisiz hale getirildi
Pençe-Kilit Operasyonu bölgesinde 3 PKK'lı terörist ateş destek vasıtalarıyla etkisiz hale getirildi.",real
"İran eski cumhurbaşkanı Ahmedinejad'ın çobanlık yaptığını gösteren fotoğraf
Sosyal medya paylaşılan bir fotoğrafla İran Eski Cumhurbaşkanı Mahmud Ahmedinejad’ın emekli olduktan sonra köyünde çobanlık yaptığı iddia edildi.",fake
"Fotoğrafın gerçek bir ornitorenk yavrusunu gösterdi
Paylaşımlardaki fotoğrafta görünen gerçek bir ornitorenk yavrusu değil, bir oyuncak.",fake
"Sinop’taki S-400 denemelerini gösterdiği öne sürülen video
AK Parti Sinop Merkez İlçe Başkanı Faruk Şanoğlu tarafından S-400 denemelerini gösterdiği iddiasıyla paylaşılan video, 2019 yılında Rusya’da kaydedilmiş.
",fake
"Anadolu Ajansı muhabiri Burak Milli, eşi ve bebeği depremde hayatını kaybetti
Anadolu Ajansı (AA) Hatay muhabiri Burak Milli, eşi ve 5 aylık bebeği, Kahramanmaraş merkezli depremde yaşamını yitirdi.",real
" Fotoğrafın Latin alfabesine geçiş sırasındaki bir propaganda afişini gösterdi
İddia doğru. Fotoğraf, Cumhuriyetin 10. yılında taşrada bir kortejde açılan propaganda afişini gösteriyor. ",real
"Fotoğrafın Bayraklı’daki kaymakamlık binasının yıkıldığını gösterdi
Fotoğraf Bayraklı Kaymakamlığı’nı değil, Manavkuyu’da yıkılan başka bir binayı gösteriyor.",fake
"Çalışma ve Sosyal Güvenlik Bakanı Bilgin TRT Haber'e konuk oluyor
Cumhurbaşkanı Erdoğan EYT düzenlemesini açıkladı, 2 milyon 250 bin kişiye emeklilik yolu açıldı. Peki EYT’liler ilk emekli maaşlarını ne zaman alacak? Çalışma ve Sosyal Güvenlik Bakanı Vedat Bilgin merak edilenleri saat 20.00'de TRT Haber'de anlatacak.
Cumhurbaşkanı Erdoğan EYT düzenlemesini açıkladı, 2 milyon 250 bin kişiye emeklilik yolu açıldı. Peki EYT’liler ilk emekli maaşlarını ne zaman alacak? Çalışma ve Sosyal Güvenlik Bakanı Vedat Bilgin merak edilenleri saat 20.00'de TRT Haber'de anlatacak. Cumhurbaşkanı Erdoğan EYT düzenlemesini açıkladı, 2 milyon 250 bin kişiye emeklilik yolu açıldı. Peki EYT’liler ilk emekli maaşlarını ne zaman alacak? Çalışma ve Sosyal Güvenlik Bakanı Vedat Bilgin merak edilenleri saat 20.00'de TRT Haber'de anlatacak.
",real
"Google arama sonuçlarında Türkiye’nin Arap devleti olarak listelendi
Türkiye, ‘Kullanıcıların Yaptığı Diğer Aramalar’ kutusunda, arama tavsiyesi olarak listeleniyor. Arama tavsiyesinde Arap devleti olmayan tek ülke Türkiye de değil. ",fake
"Videodaki 'boğulan' sporcu Batuhan Akduman değil
Paylaşılan bir gönderide, Rafael Abrahamyan isimli sporcu tarafından boğularak öldürülmeye çalışılan kişinin Batuhan Akduman olduğu iddia edildi. ",fake
"İsmet İnönü’ye ait çürük raporunu gösterdiği öne sürülen belge
Sosyal medyada paylaşılan bir görselin, İsmet İnönü’nün “Çürük raporu” alarak askerden muaf olduğunu gösterdiği iddia edildi.",fake
"Eğlence vergisi kaldırıldı: 1 Ocak'ta yürürlüğe girecek
Resmi Gazete'de yayımlanan Cumhurbaşkanı Kararı ile film gösterimleri, spor müsabakaları, at yarışları ve konserlerden alınan eğlence vergisi yüzde sıfır olarak belirlendi. 1 Ocak 2023 tarihi itibarıyla yürürlüğe girecek.",real
"Cuma hutbesinde depremzedeler için yardımlaşma çağrısı
10 ili etkileyen depremin ardından yarın okunacak hutbede, depremzedeler için yardım çağrısında bulunulacak. ""Gün, milletçe kenetlenme günüdür"" başlıklı hutbede, birlik ve kardeşlik vurgusu yapılacak.",real
"Covid-19 aşısı olanların bluetooth ekranında seri numarası gözüktü
Bluetooth teknolojisi radyo sinyalleri aracılığı ile çalışıyor; aşı ya da serum ile enjekte edilebilecek sıvı bir forma sahip değil.",fake
"Ön koltuktaki yolcunun saçına yapılanları gösteren video parodi 
Janelle Flom’un bir kadının uçakta önündeki yolcunun saçına zarar verirken çektiği video parodi.",fake
"Futbolcu Ronaldo’nun II. Elizabeth’e imzalı forma hediye etti
İddia herhangi bir kaynağa dayanmıyor. Ortaya atan hesap da özür dileyerek paylaşımını kaldırdı.",fake
"2022 yılında 3 milyar liradan fazla SED ödemesi yapıldı
Aile ve Sosyal Hizmetler Bakanı Derya Yanık, “İhtiyaç sahibi ailelerimize çocukları için aralık ayında toplam 366 milyon 630 bin 637 TL tutarında Sosyal ve Ekonomik Destek (SED) ödemesi yaptık. 2022 yılında ailelerimize yaptığımız SED ödemesi toplam miktarı 3 milyar 499 milyon TL oldu"" açıklamasını yaptı.",real
"DSÖ’nün 66-79 yaş arasını orta yaş olarak kabul etti
DSÖ yaş gruplarını yeniden düzenlemedi, hala 66-79 yaş arası yaşlı olarak kabul ediliyor. “Brillo.net” internet sayfasında yayınlanan yazı nedeniyle DSÖ’nün 66-79 arasını orta yaş kabul ettiği bilgisi yayılmış. Ama kaynağın DSÖ ile ilgisi yok. ",fake
"Ukrayna’nın Diia uygulamasıyla Büyük Sıfırlama’yı uygulayan ilk ülke oldu
Dünya Ekonomik Forumu’nun (WEF) Büyük Sıfırlaması gizli bir girişim değil ve Diia uygulaması ülkede 2019’dan beri gündemde.",fake
"Fotoğrafın Türkiye’deki mevcut yangınlardan oldu
Sosyal medyada paylaşılan ve iki atın alevler arasında kaldığını gösteren fotoğraf ne Türkiye’den ne de güncel.",fake
"Videodaki kadının Ahlam Albashır’ın ablası oldu
Videodaki kadın, Ahlam Albashır'ın kız kardeşi değil. Kadın, patlamadan dolayı üzüntüsünü ifade ederek Somalilileri kimlik kartlarını taşımaya çağırıyor. ",fake
"Destici'den Kılıçdaroğlu'na tepki: Esas alkışlamayanı, 'niye alkışladın' diyenleri sorgulamak gerekir
BBP Genel Başkanı Mustafa Destici, ""İmal edilen fırtına obüsleri başta olmak üzere savunma sanayimizde, kendi yerli fabrikalarımızda, yerli mühendislerimiz ve işçilerimiz tarafından imal edilen bu ürünlerle hepimiz gurur duyuyoruz. Elbette alkışlayacaklar. Esas alkışlamayanı, 'niye alkışladılar?' diyenleri sorgulamak gerekir"" dedi.",real
"Kimlik kartını kaybeden depremzedeler için Mobil Nüfus Hizmetleri Aracı devrede
Deprem sebebiyle kimlik kartını kaybedenler, Mobil Nüfus Hizmetleri Aracı'ndan başvuru yapabiliyor.",real
"Trump'ı protesto edenler İslam hakkında bilgi almak için mescide gitti
Fotoğraf 2016 yılının Kasım ayında yapılan Açık Cami Günü (Open Mosque Day) etkinliğinden.",fake
"Fotoğrafın Pelé’nin Maradona’nın mezarını ziyaret ettiğini gösterdi
Kısa süre önce hayatını kaybeden Maradona’nın mezarını ziyaret eden Pelé’yi gösterdiği iddiasıyla paylaşılan fotoğraf montaj.",fake
"HDP Antalya’da Millet İttifakı’nı destekleyen seçim broşürleri dağıttı
Sosyal medyada paylaşılan ve teyit.org’a ihbar olarak gönderilen fotoğrafın, HDP tarafından Antalya’da dağıtılan seçim broşürleri olduğu iddia edildi.",fake
"Adalar'da faytonların kaldırıldığını açıklayan hesap Erdem Gül'e ait değil
AdalarErdemGul isimli kullanıcı tarafından yapılan bir paylaşımda, İstanbul’un Adalar ilçesinde faytonların faaliyetlerine son verildiği iddia edildi.",fake
"Deprem bölgelerine havadan yardım seferberliği sürüyor
Yıkılan köprüler ve yarılan yollar nedeniyle karadan ulaşılamayan köyler için hava koridoru kuruldu. AFAD koordinasyonunda toplanılan insani yardım malzemeleri köylülerin ihtiyacını karşılıyor. TRT Haber ekibi de o yardım seferberliğine katıldı.",real
"Bakan Ersoy: Kültür-sanat etkinlikleri turizmimize pozitif ivme kazandırdı
Bakan Ersoy, Cumhuriyetin 100. yılı olan 2023'te heyecan ve gururun yan yana geleceği önemli projeleri hayata geçireceklerini söyledi. ""Kültür-sanat etkinlikleri turizmimize pozitif ivme kazandırdı"" şeklinde konuştu.",real
"Videonun Japonya'da görevlilerin yolcuları metroya sığdırmaya çalıştığını gösterdi
Sosyal medyada paylaşılan video ile, Japonya’da metronun yoğun saatlerinde görevlilerin yolcuları metroya sığdırmaya çalıştığı iddia edildi",real
"Videonun Rusya'daki seferberlik kararının ardından Finlandiya sınırındaki yoğunluğu gösterdi
Video Rusya’da 21 Eylül 2022’de ilan edilen kısmi seferberliğin ardından Finlandiya sınırındaki yoğunluğu göstermiyor. Video eski tarihli.",fake
"Dubai’deki binalara Ermenistan bayrağının çatışmalar sırasında yansıtıldı
Ermenistan bayrağı Dubai’deki kulelere Azerbaycan ile çatışmadan önce yansıtılmış. Dubai’deki sembol binalarda yansıtılan farklı ülke bayrakları arasında Azerbaycan’ınki de var.",fake
"Yeni trafik cezalarının açıklandı
Sosyal medyada ve Yolcu360 isimli internet sitesinde yeni trafik para cezalarının açıklandığı iddia edildi.",fake
"Görselin bir okul tarafından verilen ‘Allah’ın Takdiri’ belgesini gösterdi
Milli Eğitim Bakanlığı’na bağlı bir okulda dağıtıldığı iddia edilen “Allah’ın Takdiri” başlıklı belge görseli montaj. MEB böyle bir belge düzenlemiyor.",fake
"Videonun çatışmalarda ölen Azerbaycanlı askerlerin annelerini gösterdi
Dağlık Karabağ’daki çatışmalarda ölen askerlerin annelerini gösterdiği öne sürülen video, eski tarihli. ",fake
"Depremden kurtuldular, çocuklarını Ankara'ya gönderip göreve koştular
Kahramanmaraş merkezli depremlerden kurtulan Kara Pilot Yüzbaşı Merve Nergiz ve eşi Kara Pilot Yüzbaşı Kenan Nergiz, çocuklarını Ankara'ya gönderip göreve koştu.",real
"Cumhurbaşkanı Erdoğan, Osmaniye'de çadır kenti ziyaret etti
Cumhurbaşkanı Recep Tayyip Erdoğan, Kahramanmaraş merkezli depremlerden etkilenen Osmaniye'de kurulan çadır kente ziyarette bulundu.",real
"Bakan Kirişci: Tesislerimizde baraj güvenliğini tehdit eden bir durum yok
Tarım ve Orman Bakanı Vahit Kirişci, ""Hiçbir tesisimizde baraj güvenliğini tehdit eden durum yok. Hidroelektrik santrallerinde de sorun yok."" dedi.",real
"Cumhurbaşkanı Yardımcısı Oktay: 24 bin 617 vatandaşımız hayatını kaybetti
Cumhurbaşkanı Yardımcısı Fuat Oktay, AFAD Başkanlığı'ndaki koordinasyon merkezinde basın toplantısı düzenledi. Oktay, depremlerde can kaybının 24 bin 617’ye yükseldiğini açıkladı.",real
"İletişim Başkanı Altun: Teyitsiz ve yalan bilgiler kurtarma faaliyetlerine zarar verdi
İletişim Başkanı Fahrettin Altun, Türkiye'yi sarsan depremle ilgili sosyal medyadaki dezenformasyon tehlikesine dikkat çekti. Altun, ""Teyitsiz ve yalan bilgiler, kurtarma faaliyetlerine çok büyük zararlar verdi"" dedi.",real
"İnşallah kelimesinin Almanca sözlüğe yeni girdi
Sosyal medyada paylaşılan bir gönderide “inşallah” kelimesinin Almanca’nın önemli sözlüklerinden Duden’e henüz girdiği iddia edildi.",fake
"Canan Kaftancıoğlu'nun 1915'te yaşananlara ilişkin açıklamalarıyla 
Kaftancıoğlu’nun orijial görüntülerdeki konuşmasında yer alan “vardır diye tutturan da” kısmı kesilmiş.",fake
"Küba’daki sosyal ve siyasal hayata dair iddialar
Sosyal medyada paylaşılan ve teyit.org'a ihbar olarak bir gönderilen bir paylaşımda Küba’daki siyasal ve sosyal hayata dair birçok iddia yer aldı.",fake
"Cumhurbaşkanı Erdoğan, Türkmenistan Devlet Başkanı Serdar Berdimuhamedov ve Türkmenistan Halk Maslahatı Başkanı Gurbangulu Berdimuhamedov ile bir araya geldi.
Türkiye-Azerbaycan-Türkmenistan liderleri bugün Türkmenistan'da bir araya geliyor. Dost ve kardeş üç ülke arasında ticaret, enerji, ulaşım, bilim ve kültür alanlarında anlaşma imzalanması bekleniyor. Zirvenin ana gündem başlığı; Türkmen gazının Türkiye üzerinden Avrupa'ya taşınması.",real
"Cumhurbaşkanı Erdoğan, Kosova Başbakanı Kurti ile görüşecek
Cumhurbaşkanı Recep Tayyip Erdoğan, bugün Kosova Başbakanı Albin Kurti ile görüşecek.",real
"Cinsel saldırıya uğrayan kadın görüntüsünün Afganistan'dan oldu
Görüntüler Taliban’ın kontrolü ele geçirdiği Afganistan’da değil, Pakistan’da kaydedilmiş. ",fake
"Filistinliler'in İsrail bayrağı giydirilen eşeği yaktığını gösteren fotoğraf
Sosyal medyada yer alan paylaşımlarda Filistinliler’in İsrail’i protesto etmek için bir eşeğe İsrail bayrağı giydirip, eşeği yaktıkları iddia edildi.",fake
"Aracınızla sahipsiz bir hayvana çarptığınızda veteriner masraflarını sigortanın karşıladı
İddia Sigorta Tahkim Kurulu tarafından 2016’da verilen münferit bir karara dayanıyor, ancak bu karar sigorta şirketleri için bağlayıcı değil. ",fake
"Taksim Meydanı’na kurulan Kavuşma Durağı’nın maliyetine ilişkin iddia
İBB tarafından Taksim Meydanı’na yapılan Kavuşma Durağı’nın maliyetinin 650 milyon TL olduğu iddia edildi. Ancak geçici platformun maliyeti 652 bin TL.",fake
"Bakan Bilgin'den asgari ücret açıklaması
Çalışma ve Sosyal Güvenlik Bakanı Vedat Bilgin, ""Salı günü asgari ücretin müzakeresinde uzlaşmaya varacağız. Emekçilerimizin beklediği, işverenlerimizin de ödeyebileceği bir ücret seviyesinde uzlaşma sağlayacağız."" dedi.",real
"Çadır ve konteyner kentler için aile sağlığı merkezleri kurulacak
Kahramanmaraş merkezli depremler nedeniyle çadır ve konteyner kentlerde yaşayan afetzedeler için Sağlık Bakanlığı tarafından aile sağlığı merkezleri kurulacak.",real
"Bakan Yanık: Çocuk politikası oluşturacağız
Aile ve Sosyal Hizmetler Bakanı Derya Yanık, bu yıl nisan ayında Çocuk Şurası yapmayı hedeflediklerini, şura ve Çocuk Profili Araştırması'ndan yola çıkarak bir çocuk politikası oluşturmayı öngördüklerini açıkladı.",real
"Kızılay Doğal Maden Suyu'nun şişesinden “Türk Kızılayı” yazısı kaldırılıp Arapça etiket konuldu
Paylaşılan bir gönderide Kızılay Doğal Maden Suyu şişesinden “Türk Kızılayı” yazısının kaldırılıp, yerine Arapça etiket yerleştirildiği iddia edildi.",fake
"1998 OR2 isimli göktaşının dünyaya çarpacak
Sosyal medyada paylaşılan gönderilerde NASA’lı uzmanların 52768 (1998 OR2) isimli göktaşının insanlığın sonunu getirebileceğini söylediğini iddia edildi.",fake
"Ertuğrul Gazi gemisi gaz talebini karşılamak için tam kapasite çalıştı
Türk Bayraklı ilk yüzer depolama ve gazlaştırma (FSRU) gemisi Ertuğrul Gazi, Kahramanmaraş merkezli depremler nedeniyle hasar gören hatların yeniden devreye alınması sürecinde gaz ihtiyacını karşılamak için tam kapasite çalıştı.",real
"MİT Başkanı Fidan, Libya Başbakanı Dibeybe ile görüştü
MİT Başkanı Hakan Fidan, Libya Başbakanı Abdulhamid Dibeybe ve Başkanlık Konseyi Başkanı Muhammed el-Menfi ile Libya'nın başkenti Trablus’ta bir araya geldi.",real
"Fransa Konsolosluğu'nun 19 yere bomba konduğuna dair uyarı mesajı gönderdiği doğru değil
15 Temmuz darbe girişiminin ardından sosyal medyada dolaşıma giren ""19 yere bomba konduğuna dair ihbar"" mesajı doğru değil.",fake
"Uzmanlar Kahramanmaraş merkezli depremi yorumladı
Merkez üssü Kahramanmaraş'ın Pazarcık ve Elbistan ilçeleri olan ve toplamda 10 ili etkileyen depremi yorumlayan uzmanlar, 10 ili yerle bir eden depremin ivmesinin, yerçekimi ivmesinin 2 katı büyüklüğünde olduğunu, 500 yıldır stres biriktiren fay parçalarının kırıldığını söyledi.",real
"RTÜK Başkanı Şahin: Yalan haber ve dezenformasyona geçit vermeyeceğiz
RTÜK Başkanı Şahin, gerçekleri yansıtmayan veya kurgusal olarak dizayn edilen yalan haberlerin izleyici ve dinleyiciye ulaştırılmasının kabul edilemez olduğunu belirterek, yalan haber ve dezenformasyona geçit vermeyeceklerini söyledi.",real
"Memur maaşları 11 Şubat'ta ödenecek
Türkiye geneli memur maaşları 4 gün erkene çekildi. 11 Şubat’ta maaşlar ödenecek.",real
"Videonun koronavirüs nedeniyle yere yığılan bir doktoru gösterdi
Videonun, Çin'de koronavirüs salgını nedeniyle ameliyat esnasında yere yığılan ve hayatını kaybeden bir doktoru gösterdiği iddia edildi.",fake
"Videonun sokakta gerçek kılıçla dolaşan mültecileri gösterdi
Video Eskişehir’de çekimi devam eden Mahsusa Trablus isimli dizinin setindeki Türk vatandaşı olan figüran oyuncuları gösteriyor. Kılıçlar sette kullanılan aksesuarlardan ve gerçek değiller.",fake
"Çapa Tıp Fakültesi dönem birincisine atfedilen mezuniyet konuşması 
Uçar’ın konuşmasında “Ülkeyi elin memleketine garson kazandıranlar değil kendisini okutan büyüten bu topraklara borcunu ödeyenler kalkındıracak” diye bir cümle yok.",fake
"Çin'de iki günde hastane inşa edildi
Çin’de ortaya çıkan koronavirüsle ilgili iddialardan biri, Çin’in vakalara yetişebilmek için 48 saatte hastane inşa ettiği idi. Ancak, fotoğrafta yer alan hastane iki günde inşa edilmedi.",fake
"Fotoğraftaki mezar taşının İmamoğlu’nun ailesine ait oldu
İBB Başkanı İmamoğlu’nun ailesinin Musevi olduğu gösterdiği iddiasıyla paylaşılan mezar taşı montajlanmış.",fake
"Alışveriş poşetlerinin fiyatının 38,5 kuruşa çıktı
Alışveriş poşetlerinin fiyatının 25 kuruştan 38,5 kuruşa çıktığı iddia edildi.
",fake
"Fotoğraftaki otomobillerin Kuveyt’te 73 derece hava sıcaklığından eridi
Fotoğraftaki otomobiller Kuveyt’te değil, Arizona’da. Tucson kentindeki bir öğrenci apartmanı şantiyesinde çıkan yangından sonra araçların tamponu ve lambaları erimiş.  ",fake
"Videonun, Çin’deki deprem sırasında kuşların sürü halinde uçtuklarını gösterdi
Paylaşılan videonun, Çin'deki depremde gökyüzünde kuşların birlikte uçtuğunu gösterdiği iddia edildi.",fake
"Bakan Özer, depremden etkilenen illerin milli eğitim müdürleriyle çevrim içi toplantı yaptı
Milli Eğitim Bakanı Mahmut Özer, Kahramanmaraş merkezli depremden etkilenen illerin milli eğitim müdürleriyle çevrim içi toplantı yaptı.",real
"Umre’ye gitmek isteyen 120 kişilik kafilenin Rio Karnavalı’na götürüldü
Sosyal medyada yer alan paylaşımlarda Sadi Erkılıç isimli turizm şirketi yöneticisinin 120 kişilik Umre kafilesini Rio Karnavalı’na götürdüğü iddia edildi.",fake
"PTT'nin bekçi alımı için ücreti 250 TL olan bir sınav yaptığı ve bu sınava 350 bin kişinin başvurdu
Sosyal medyada paylaşılan bir iddiaya göre PTT ücreti 250 TL olan bir bekçilik sınavı düzenledi ve bu sınava 350 bin kişi katıldı.",fake
"The Simpsons Çin'de ortaya çıkan koronavirüsü önceden bildi mi?
Sosyal medyada paylaşılan iddiaya göre, The Simpsons isimli çizgi dizi geçtiğimiz haftalarda Çin’de ortaya çıkan koronavirüs salgınını önceden bildi.",fake
"Messi'ye benzeyen Reza Parastesh'ın 23 kadınla beraber oldu
Dünyaca ünlü futbolcu Messi’nin ikizi olarak nitelenen İranlı Reza Parastesh’in bu durumu kullanarak İran’daki 23 kadınla beraber olduğu iddia edildi.",fake
"Bir öğrencinin eksi netle Cumhuriyet Üniversitesi’ni kazandı
Bir öğrenci YKS sınavından eksi net yaparak dört yıllık üniversiteye yerleşti.",real
"Video Yeni Zelanda’da bir kiliseye yapılan saldırıyı mı gösteriyor?
Sosyal medyada paylaşılan ve teyit.org’a ihbar olarak gönderilen videonun Yeni Zelanda’da bir kiliseye yapılan saldırıyı gösterdiği iddia edildi.",fake
"Türkiye'nin imzaladığı iki milletlerarası anlaşma Resmi Gazete'de
Cumhurbaşkanı Recep Tayyip Erdoğan tarafından onaylanan iki milletlerarası anlaşma Resmi Gazete'de yayımlandı.",real
"ABD Yüksek Mahkemesi’nin evrensel Covid-19 aşılarını güvensiz diye iptal etti
ABD’de evrensel koronavirüs aşısı uygulaması yok ve yüksek mahkeme de böyle bir iptal kararı almadı. ABD’de Covid-19 aşı uygulaması devam ediyor.",fake
"Bakan Özer: 450 bin kişiye konaklama hizmeti veriyoruz
Milli Eğitim Bakanı Mahmut Özer, ''10 ilde yurt, okul, pansiyon, uygulama oteli, öğretmenevi ve YİBO'larda 450 bin kişiye konaklama hizmeti veriyoruz"" dedi.",real
"Videonun Barış Pınarı Harekatı sırasında Tel-Abyad'ın bombalandığını gösterdi
Sosyal medyada paylaşılan bir videonun 9 Ekim 2019 gecesi TSK Barış Pınarı Harekatı sırasında Suriye’deki Tel-Abyad kentini bombaladığını gösterdiği iddia edildi.",fake
"Baykar, deprem mağdurlarına 1000 konut bağışladı
Baykar Yönetim Kurulu Başkanı ve Teknoloji Lideri Selçuk Bayraktar, deprem bölgesindeki yaraları sarmak için AFAD ile koordineli olarak 1000 konut bağışladıklarını açıkladı.",real
"CNN Türk'ten Musul yerine Erbil fotoğrafı
CNN Türk'te yayınlanan Gündem Özel programında Musul Operasyonu konuşulurken ekrana Musul denilerek Erbil fotoğrafı yansıtıldı.",fake
"Bakan Çavuşoğlu: Brezilya'daki şiddet olayları kabul edilemez
Dışişleri Bakanı Mevlüt Çavuşoğlu, Rusya-Ukrayna savaşının müzakere masasında sona ereceğine inandığını vurguladı. ""Türkiye olarak hedefimiz kalıcı barış"" dedi. Çavuşoğlu, Brezilya'daki ulusal kongre binasına düzenlenen saldırıların kabul edilemez olduğunu ifade etti.",real
"Darıca Hayvanat Bahçesi müdürünün dişi ve erkek hayvanların ayrılmasını önerdi
Darıca Hayvanat Bahçesi müdürü Muhittin Balta’nın dişi ve erkek hayvanları toplum ahlakını bozuyorlar diye ayırmayı önerdiği iddiasının kaynağı, 2008 tarihli bir parodi içerik. ",fake
"Çekirge istilasının Türkiye’ye gelmesi beklenmiyor
Sosyal medyada paylaşılan ve Teyit'e ihbar olarak gönderilen iddiaya göre, İran ve Irak sınırına ulaşan çekirge istilasının sonraki durağı Türkiye olacak.",fake
"Irak'ın kuzeyinde 2 terörist etkisiz hale getirildi
Irak'ın kuzeyinde devam eden Pençe Kilit Operasyonu bölgesinde 2 PKK'lı terörist etkisiz hale getirildi.",real
"Video Covid-19 tedavisi sonrası kutlamalar sırasında vurulan birini göstermiyor
Videonun koronavirüs tedavisi sonrası evine döndüğü sırada yapılan kutlamalarda havaya ateş açılması nedeniyle vurulan bir kişiyi gösterdiği öne sürüldü.",fake
"Videonun Türkiye’deki güncel bir yangından oldu
Traktör sürücüsünün tarladaki yangını engellemeye çalıştığı görüntüler Türkiye’den değil. Video 2013’te ABD Weld’de çıkan yangından.",fake
"Deprem bölgesinde bulunan Bakan Akar, NATO toplantısına katılmayacak
Milli Savunma Bakanı Hulusi Akar deprem bölgesindeki çalışmalarından dolayı NATO Savunma Bakanları Toplantısı'na katılamayacak.",real
"Videonun Mangkhut Tayfunu sırasında ters dönen uçağı gösterdi
Filipinler’deki Mangkhut Tayfunu sırasında havalimanına inmeye çalışan bir uçağın sert fırtınanın etkisiyle ters döndüğünü gösterdiği iddia edildi.",fake
"Erbakan: İBB, asgari ücret artışının imzası kurumadan ulaşıma zam yaptı
Yeniden Refah Partisi Genel Başkanı Fatih Erbakan, İstanbul'da toplu taşımaya yapılan yüzde 29'luk zamma tepki gösterdi. Erbakan, ""Daha asgari ücret artışının imzası kurumadan İstanbul Büyükşehir Belediyesi zam kararı aldı"" dedi.",real
"Videonun İtalya Başbakanı Mario Draghi’nin istifasını kutlayanları gösterdi
Görüntülerin Mario Draghi’nin istifasının kutlanmasıyla ilgisi yok. Video 2021 yılının Ekim ayında İtalya’daki Green Pass karşıtı protestoları gösteriyor.
",fake
"Elektronik Kelepçe İzleme Merkezi, şiddet uygulayanları adım adım takip ediyor
Elektronik Kelepçe İzleme Merkezi, 2021 yılında aile içi ve kadına yönelik şiddetin önlenmesi amacıyla kuruldu. O günden bu yana yaklaşık 2 bin 500 vakanın takibi yapıldı, o vakaların hiçbirinde kadına şiddet olayı yaşanmadı. TRT Haber ekibi o merkeze konuk oldu.",real
"Videonun Kanada'daki bir ehliyet sınavını gösterdi
Sosyal medyada ve Gzt, Superhaber.tv gibi haber sitelerinde yer alan videonun Kanada’daki ehliyet sınavındaki sürüş testinden olduğu iddia edildi.",fake
"13 binin üzerinde yükümlü askerin mart ve nisan celpleri mayısa ertelendi
Cumhurbaşkanı Erdoğan, ""Deprem bölgesinde ikamet eden veya bu illerin nüfusuna kayıtlı 13 binin üzerindeki yükümlü askerimizin mart ve nisan celpleri mayısa ertelenmiştir."" dedi.",real
"RTÜK Başkanlığına Ebubekir Şahin yeniden seçildi
Radyo ve Televizyon Üst Kurulu Başkanlığına Ebubekir Şahin yeniden seçildi. Başkan Vekili ise Orhan Karadaş oldu.",real
"Bir mucize daha: Depremin 278. saatinde enkazdan kurtarıldı
Hatay'ın Defne ilçesinde depremin 278. saatinde bir binanın enkazından 45 yaşlarındaki Hakan Yasinoğlu sağ çıkarıldı.",real
"2017'den beri 1107 uyuşturucu şebekesi çökertildi
İçişleri Bakanı Soylu, 2017'den beri 1107 uyuşturucu organizasyon şebekesini çökerttiklerini, suç gelirlerine yönelik mücadelenin de uyuşturucu arzını ciddi şekilde bertaraf ettiğini söyledi.",real
"Fotoğrafta Atatürk'ün güldü
Sosyal medyada yapılan paylaşımlarda, milli mücadele döneminde çekilmiş fotoğrafın Mustafa Kemal Atatürk’ün güldüğü sırada çekildiği iddia edildi.",fake
"Güney Kore'de kısa giyen kadınların tutuklanma ihtimalinin oldu
Sosyal medyada yaygın bir paylaşımda, Güney Kore’de kadınların etek boyuna göre uyarılma ve tutuklanma ihtimalleri olduğu iddia edildi.",fake
"Sinan Ateş cinayeti soruşturmasında bir şüpheli daha tutuklandı
Eski Ülkü Ocakları Eğitim ve Kültür Vakfı Başkanı ve Hacettepe Üniversitesi Öğretim Üyesi Doç. Dr. Sinan Ateş cinayeti soruşturması kapsamında gözaltına alınan bir şüpheli daha tutuklandı.",real
"Maskelerde nanorobotlar oldu
Maskelerden nanorobot çıktığını ispatladığı iddia edilen videolarda görünenler, kumaş parçaları. ",fake
"Bakan Akar: Terhislerle ilgili herhangi bir erteleme veya erken terhis yoktur
Milli Savunma Bakanı Hulusi Akar, ""Terhislerle ilgili herhangi bir erteleme veya erken terhis yoktur. Mehmetçiğimizin terhisleri planlanan zamanda yapılacaktır. Depremin etkilediği bölgelerde ikamet eden veya ailesi buralarda yaşayan 10 bin 738 askere izin verildi"" dedi.",real
"Enerji içeceği Red Bull'un boğa spermi içerdi
Enerji içeceği Red Bull’daki taurin, insan vücudunda da bulunan bir madde. Ancak bu içeceklerde kullanılan taurin yapay olarak üretiliyor. ",fake
"Bakan Akar, Çekya Başbakanı Fiala ile görüştü
Milli Savunma Bakanı Hulusi Akar, Çekya Başbakanı Petr Fiala ile görüştü.",real
"Yeni koronavirüsün hiçbir zaman izole edilmedi
SARS-CoV-2 virüsü farklı ülkelerde defalarca izole edildi. Koronavirüsün genetik materyalini inceleyen tüm bu bilimsel araştırmalar, virüsün izole edildiğine dair bir kanıt.",fake
